epoch,train_loss,test_loss,vae_efficiency,n0_fr1,zero_pixels
2252,220.58007507138166,245.30266142808475,0.54,40,9604.495
2253,220.59124272699273,245.38809805649979,0.47,31,9578.455
2254,220.5641792313643,244.7397510271806,0.51,35,9594.48
2255,220.5836053431679,244.29448414765872,0.515,31,9584.315
2256,220.56876554926654,244.7691316146117,0.515,37,9585.345
2257,220.5789200983802,244.75705475073593,0.525,41,9566.72
2258,220.57080100451532,244.77890872496826,0.44,29,9585.675
2259,220.57378774880453,244.3217457807981,0.54,41,9570.59
2260,220.5597806813386,245.21011258088626,0.5,40,9563.255
2261,220.56354429706934,244.99469931767538,0.47,26,9570.17
2262,220.55969486373206,244.495688695174,0.535,37,9546.505
2263,220.55840318607423,244.92632566965543,0.505,39,9563.655
2264,220.55816183568427,244.93742142273828,0.48,35,9595.12
2265,220.55920629526054,244.46846254055316,0.55,43,9585.755
2266,220.54119755890724,245.54413683597858,0.48,39,9596.415
2267,220.49876698588582,245.06835107161447,0.515,34,9538.695
2268,220.53172896690003,245.68600831581995,0.505,37,9580.17
2269,220.56014970547724,244.2292342002575,0.51,42,9565.035
2270,220.55718868495742,245.12996107798355,0.57,47,9580.21
2271,220.52666069243563,244.84095473014392,0.455,33,9616.71
2272,220.5412136854658,244.7903649531878,0.54,35,9589.635
2273,220.53773189772014,245.16604040219232,0.49,34,9575.58
2274,220.54968010428985,244.52162225429828,0.5,33,9581.87
2275,220.51994121745128,245.03780153164496,0.49,38,9561.25
2276,220.54601213245599,244.75973993081314,0.465,35,9575.585
2277,220.5338843749293,245.29968956800607,0.53,40,9589.1
2278,220.51268579639725,244.34206362871024,0.42,28,9577.71
2279,220.54418052367512,244.08934932488663,0.58,41,9577.32
2280,220.50228235529357,244.46733217972977,0.51,41,9559.26
2281,220.51190262381542,244.67610246401566,0.5,34,9573.14
2282,220.5281032698308,245.0111659856943,0.515,39,9578.41
2283,220.50558755180128,245.49037458346442,0.535,41,9588.185
2284,220.5271562053888,245.42765148786398,0.47,31,9578.775
2285,220.51464655369887,244.82055999224002,0.5,36,9558.475
2286,220.50820696621003,245.33565833018378,0.43,32,9582.53
2287,220.4932157469675,244.86263063320746,0.515,36,9581.595
2288,220.49746337021983,244.85337350918695,0.56,36,9586.74
2289,220.47025115023735,245.56469682546762,0.495,40,9619.535
2290,220.49713476931353,244.2657938645436,0.475,31,9576.805
2291,220.5035850462109,244.86732506752014,0.535,41,9559.7
2292,220.49722463331324,245.22655102839838,0.445,33,9572.2
2293,220.4971012923071,245.28843656870035,0.495,37,9570.805
2294,220.4962405452022,245.35872327364407,0.565,48,9574.21
2295,220.46699338801622,244.80775524102725,0.5,37,9566.68
2296,220.5112655801283,244.7527588880979,0.48,33,9565.45
2297,220.48818799370474,244.5978529728376,0.51,34,9584.43
2298,220.46377384195677,245.1728596320519,0.46,36,9601.415
2299,220.46853721361666,245.02029999402853,0.475,39,9557.52
2300,220.4858084185751,244.94231946651752,0.41,27,9565.01
2301,220.48479873315353,244.90529233675736,0.54,45,9570.605
2302,220.45965549426552,244.83357823812045,0.51,43,9619.525
2303,220.4444662927582,245.0405665727762,0.48,35,9546.08
2304,220.46109971271895,244.998465354626,0.53,44,9550.255
2305,220.47782710063314,244.38952466157767,0.52,37,9577.905
2306,220.4593268904521,244.54742596470393,0.505,36,9567.845
2307,220.4363472526747,245.13391748758463,0.51,44,9584.395
2308,220.46400730451094,244.4051966208678,0.575,44,9547.6
2309,220.43232981799997,245.6123276261183,0.475,35,9555.325
2310,220.43801600074391,244.96723374953638,0.525,44,9586.46
2311,220.429208307509,244.99404698610306,0.505,35,9570.175
2312,220.45407772602022,244.5187984223549,0.495,38,9574.2
2313,220.45944398351784,245.19980702950403,0.47,35,9600.125
2314,220.4259478730811,244.9204251903754,0.515,37,9572.455
2315,220.45303015817214,244.41394172723477,0.46,36,9587.595
2316,220.42788028411795,245.07017948077277,0.485,31,9590.515
2317,220.4290420579903,245.36373958679346,0.465,33,9577.9
2318,220.44428027553758,244.74127474197974,0.48,37,9567.17
2319,220.44012993404257,245.34901091685663,0.5,39,9555.895
2320,220.42306850051358,244.76367081128635,0.525,41,9561.9
2321,220.4220779193936,244.5148880619269,0.51,36,9598.335
2322,220.4335341428115,244.96453746924033,0.525,35,9565.68
2323,220.39638509868104,244.96797022452722,0.485,36,9586.095
2324,220.40110188725336,244.6767402612246,0.47,35,9591.625
2325,220.4054093912523,244.66136740721188,0.5,34,9577.88
2326,220.39570528195227,244.4594032214238,0.475,35,9582.01
2327,220.3831871842633,244.74257800212274,0.5,36,9571.085
2328,220.41544920263303,244.4752922791701,0.475,36,9583.985
2329,220.41513397060976,244.80056152893945,0.575,42,9604.905
2330,220.37111141063548,245.1812172486232,0.54,43,9557.175
2331,220.38790076775734,244.90274686079758,0.51,41,9565.855
2332,220.382834329999,245.35297435980576,0.555,45,9564.545
2333,220.4217365964341,244.4134757060271,0.475,31,9567.99
2334,220.38318455246522,244.83310903035678,0.475,34,9578.7
2335,220.38032855182283,244.95467241910788,0.535,44,9580.355
2336,220.39036927457954,244.8402560857626,0.49,29,9583.52
2337,220.38062612786197,244.6741777750162,0.575,47,9575.57
2338,220.35722943192448,245.22156522365717,0.545,47,9596.385
2339,220.40002475128617,245.21555192195453,0.51,41,9577.73
2340,220.38597383747702,244.806377520928,0.46,31,9575.665
2341,220.3656691231573,244.96273970145447,0.49,34,9574.35
2342,220.36519632367094,245.19981533747452,0.51,32,9586.78
2343,220.34375529266717,244.37444019317627,0.51,42,9586.3
2344,220.37465178982876,245.31696045398712,0.505,39,9601.89
2345,220.34971651531652,244.68363951719724,0.465,28,9613.145
2346,220.38039624627416,244.49720585804718,0.52,38,9575.265
2347,220.35972431196234,244.8655072909135,0.51,39,9566.045
2348,220.36204350690548,244.70898586970108,0.515,41,9574.805
2349,220.36078403963037,245.15146266497098,0.525,40,9565.83
2350,220.34976005379772,244.87954290555075,0.52,41,9576.86
2351,220.3672728454934,245.24041296885565,0.515,38,9595.11
2352,220.34507618581281,244.95078251912042,0.525,40,9585.91
2353,220.33452043851653,245.4328751564026,0.47,35,9587.48
2354,220.34783812053246,245.13501104941736,0.545,42,9559.02
2355,220.34073740141255,244.56283869193152,0.54,40,9574.615
2356,220.32162933686834,244.61878197009747,0.51,37,9547.07
2357,220.34222071920476,244.97144623903128,0.505,42,9559.035
2358,220.33357609773697,244.66023530409888,0.575,43,9582.305
2359,220.33712441796592,244.81416305211874,0.51,35,9586.655
2360,220.35277009093895,244.3763753909331,0.47,33,9557.09
2361,220.34657496153045,244.81445788878662,0.55,39,9581.905
2362,220.356501532335,245.09641170960205,0.465,32,9549.78
2363,220.31059985109226,245.4849096078139,0.545,43,9607.56
2364,220.31937186461073,245.42797366930887,0.53,39,9586.705
2365,220.30488273505483,245.28036573299994,0.46,30,9581.715
2366,220.32211211352356,244.68632785173563,0.465,34,9572.765
2367,220.32862389739958,245.31200470374182,0.53,42,9581.14
2368,220.34258565683223,244.5316231892659,0.52,36,9594.65
2369,220.319033930749,245.24699957554157,0.565,42,9559.605
2370,220.31238340637412,245.29568697856024,0.48,37,9559.35
2371,220.310762853089,244.5018857579965,0.55,49,9593.815
2372,220.30465653589124,245.05377965707046,0.45,31,9584.375
2373,220.29148657353545,244.89350667825113,0.54,40,9602.5
2374,220.30503165941744,244.89129093060126,0.51,38,9569.2
2375,220.30176539567162,244.89182050870016,0.47,31,9597.055
2376,220.31660265399995,245.18002316126456,0.52,34,9579.52
2377,220.26845554810546,244.73107145382806,0.455,32,9574.09
2378,220.27838832847667,244.93106732001672,0.485,30,9562.265
2379,220.26606895727022,245.13523691434128,0.43,37,9546.965
2380,220.29165470918093,244.98562821058127,0.51,43,9555.39
2381,220.26936847504783,244.79051666076367,0.515,37,9605.575
2382,220.2787968598203,246.00731162841504,0.49,36,9577.99
2383,220.28536153024987,244.84514515216534,0.525,42,9568.48
2384,220.25528792741912,244.81268648000864,0.505,34,9575.435
2385,220.25684981890484,245.47245249381433,0.51,35,9575.74
2386,220.28233818992612,245.51287494255945,0.435,36,9550.215
2387,220.26988153380603,244.9044193487901,0.5,35,9524.42
2388,220.24462152250547,245.34818024818713,0.535,35,9550.34
2389,220.24152882399673,245.0472460114039,0.525,33,9577.86
2390,220.26957617138893,244.65636798968683,0.47,35,9588.125
2391,220.2719091581982,244.93287868912404,0.545,44,9574.745
2392,220.26059414980307,244.6783866057029,0.545,44,9561.93
2393,220.2566019853901,245.23275025991293,0.475,34,9592.385
2394,220.2421446045694,244.7795401261403,0.5,30,9566.09
2395,220.24585245135643,244.76177343038412,0.5,37,9595.34
2396,220.24515788806974,245.04997915488022,0.525,40,9569.31
2397,220.2504753789566,244.66665663627478,0.485,38,9553.175
2398,220.22414614190927,244.3372936798976,0.485,32,9561.98
2399,220.24228057547361,244.45756123616144,0.53,42,9582.35
2400,220.2182131190068,244.8980810550543,0.57,41,9601.475
2401,220.22617428085823,244.60330377175256,0.495,35,9562.26
2402,220.2452310246132,245.27853914407584,0.415,33,9589.125
2403,220.24607591900843,244.87096608602084,0.475,37,9585.02
2404,220.22315851207767,244.88948179208316,0.485,37,9562.215
2405,220.23011856968674,244.91628571657034,0.47,27,9559.965
2406,220.21732853309643,244.8441594701547,0.505,41,9584.295
2407,220.2353177709453,245.26335980341986,0.505,41,9566.8
2408,220.22459444238763,244.26959505447974,0.515,35,9548.145
2409,220.20994685463307,245.2392873764038,0.515,37,9587.52
2410,220.21814176713235,245.41825087253864,0.505,33,9580.32
2411,220.21920877476143,244.88696250434106,0.565,42,9566.42
2412,220.21124223884405,245.22802324936941,0.545,46,9567.665
2413,220.23232205272757,245.27807435622583,0.525,36,9585.06
2414,220.2086121463645,245.1164938853337,0.505,37,9573.38
2415,220.23679690948984,244.9580616400792,0.48,34,9588.235
2416,220.22750058935065,244.63599583735834,0.455,34,9573.88
2417,220.18952890555136,245.1504878631005,0.49,40,9596.17
2418,220.1968587890774,244.75293509776776,0.57,43,9574.095
2419,220.20918635976076,244.40865809183853,0.475,40,9596.71
2420,220.19236410588977,244.88340683166797,0.47,39,9569.035
2421,220.16899404335342,244.53488658024713,0.505,38,9578.99
2422,220.1950765137919,245.23254992411688,0.49,33,9547.93
2423,220.1899616565306,244.94087312771723,0.485,36,9572.32
2424,220.18512623093147,244.85008974258716,0.465,31,9583.69
2425,220.18676561466933,245.31610036354797,0.52,42,9562.515
2426,220.16333039325468,244.70759325302564,0.475,35,9578.915
2427,220.1804904998793,244.75748742543735,0.505,35,9607.405
2428,220.17432276640446,245.12035700449576,0.49,41,9556.265
2429,220.1754461171296,245.41881398971265,0.515,38,9575.8
2430,220.1737984850755,244.88789648276108,0.465,35,9593.945
2431,220.16829322311432,245.22041690808075,0.52,38,9609.19
2432,220.15858320338828,244.63200519635126,0.475,35,9571.7
2433,220.15283113528162,245.0031732274936,0.53,44,9570.815
2434,220.18444176429549,244.75222553656653,0.56,42,9554.425
2435,220.17530826504066,245.13235999987677,0.52,43,9589.6
2436,220.16197397417818,244.44181229059512,0.565,46,9591.34
2437,220.13984797680783,244.97480681309332,0.495,36,9571.77
2438,220.1382419052438,244.91551341460303,0.525,42,9584.13
2439,220.13383853815256,245.09143352508545,0.475,33,9585.89
2440,220.16209696342517,245.2848353110827,0.445,33,9568.015
2441,220.16205493372908,245.53781185241846,0.545,46,9596.31
2442,220.13950055911218,244.55035780943356,0.455,27,9555.125
2443,220.13974247493317,245.08857642687283,0.465,37,9569.21
2444,220.12859605743543,244.91641892378146,0.53,43,9572.43
2445,220.14596091201986,245.4738110578977,0.415,33,9572.665
2446,220.14984789928127,245.18298369187576,0.49,33,9581.96
2447,220.14392848160912,244.80431541112753,0.48,38,9548.985
2448,220.14100990010513,245.39411356815924,0.44,35,9568.205
2449,220.13378091157165,244.6681618644641,0.495,38,9563.97
2450,220.1215921473783,245.53568423711337,0.515,37,9575.36
2451,220.13504959813451,244.92036276138745,0.465,36,9563.67
2452,220.1325839548063,245.1032777932974,0.505,40,9601.14
2453,220.10306031346738,244.94531054680164,0.445,33,9576.115
2454,220.1136810850432,244.63018402227988,0.52,40,9596.08
2455,220.1071472984864,244.83028146395316,0.47,30,9582.47
2456,220.10222006927012,245.59357146116403,0.49,31,9557.96
2457,220.10844624651185,245.51128088969452,0.47,33,9571.135
2458,220.1316068835637,244.15437531471252,0.5,33,9577.12
2459,220.13532714977475,245.27139462874487,0.53,44,9581.295
2460,220.07613906575455,245.15204127935263,0.545,39,9604.735
2461,220.13809507137717,244.25835862526526,0.495,31,9577.38
2462,220.10825381564615,244.87150183549295,0.49,39,9573.89
2463,220.09292518145935,244.45064981625632,0.535,38,9553.19
2464,220.08812495997503,244.99214415366833,0.485,31,9587.17
2465,220.10551225534027,244.5712431394137,0.52,40,9553.545
2466,220.07904292860874,244.93247011074652,0.51,44,9564.685
2467,220.12127685023597,244.58613028893103,0.505,30,9556.295
2468,220.1019954844194,245.54559244215488,0.495,40,9587.705
2469,220.10079202417955,244.89343069149896,0.56,42,9571.22
2470,220.06459432083594,244.9283789579685,0.46,34,9569.625
2471,220.08251896291185,244.9618407533719,0.505,37,9575.86
2472,220.05276926427584,244.95680279456653,0.49,37,9567.94
2473,220.09291937627037,244.98608924792364,0.565,43,9587.845
2474,220.0913975437573,244.9002182483673,0.48,31,9605.02
2475,220.06217730719402,245.21832250173276,0.46,37,9585.92
2476,220.07495376326438,244.89009373921616,0.48,35,9574.655
2477,220.05960158941278,244.66130733948486,0.46,33,9584.965
2478,220.0722515194577,244.7935591981961,0.515,41,9569.58
2479,220.0453650796219,244.9221746463042,0.54,35,9538.55
2480,220.06008042200475,244.85412839742807,0.45,30,9583.15
2481,220.0459272584943,244.4582283130059,0.54,40,9576.875
2482,220.06188424675406,245.05143569065973,0.43,20,9614.03
2483,220.08695437351827,244.52795702677506,0.485,41,9566.68
2484,220.0494992468819,244.80034628281226,0.495,38,9562.205
2485,220.05601851159963,244.72893775426425,0.49,32,9580.015
2486,220.06199306708396,245.28980540312253,0.59,40,9595.925
2487,220.0725559190431,245.09644882495587,0.49,33,9566.345
2488,220.03541650817155,245.39551751430218,0.495,35,9576.005
2489,220.0376327559999,244.8705746118839,0.525,43,9555.335
2490,220.07234749970613,245.07612580519455,0.53,41,9599.57
2491,220.0548382302534,245.18781713338998,0.49,30,9562.465
2492,220.04482016689147,245.2847912128155,0.53,47,9562.275
2493,220.0333062270632,244.6740230688682,0.48,32,9587.445
2494,220.05073349854874,244.90970915097458,0.49,37,9549.555
2495,220.0407355433102,244.97209032682272,0.55,44,9585.445
2496,220.02389777860452,245.01209921103256,0.47,34,9589.16
2497,220.03548354183894,244.5313320159912,0.58,44,9573.175
2498,220.0141987439391,244.98791249898764,0.465,35,9557.54
2499,220.04127660936524,244.64300240003146,0.485,37,9568.885
2500,220.05004070016273,244.90478610075436,0.44,38,9599.005
2501,220.02754800520626,244.0912447984402,0.445,33,9554.95
2502,220.03396838141222,245.24045032721298,0.49,42,9584.575
2503,220.00967029826776,244.79187928713284,0.515,36,9565.15
2504,220.0087125694183,244.6588368186584,0.48,35,9573.755
2505,220.0154022527275,244.99683255415695,0.43,27,9587.065
2506,220.01473506153621,244.6471817126641,0.485,27,9562.12
2507,220.00575481008383,244.89746027726395,0.47,31,9567.27
2508,220.02641070766649,245.59950547034924,0.515,38,9557.01
2509,219.9982600759359,245.52953644899222,0.45,32,9560.795
2510,220.01305304051826,245.2375246011294,0.525,42,9605.34
2511,220.00323842273508,245.15908534710223,0.53,38,9563.55
2512,219.99843278415972,245.04912867912878,0.535,41,9576.475
2513,219.99708149727843,245.56773772606482,0.48,39,9570.975
2514,219.98277375974627,245.08095818299515,0.465,34,9569.8
2515,220.00963577441445,245.352739746754,0.485,37,9589.17
2516,219.99357031758393,244.7236600930874,0.515,40,9560.77
2517,219.9541685839576,244.79701949999884,0.525,47,9575.315
2518,219.98649924885407,245.2538427389585,0.565,44,9586.4
2519,219.98067423374692,245.88146790174338,0.44,24,9582.225
2520,219.98699564382156,245.2999569636125,0.565,48,9608.46
2521,219.96911104269424,245.38420270039484,0.445,30,9586.675
2522,219.9797751068106,245.60204713161176,0.505,41,9569.98
2523,219.98010545721,245.44289150604834,0.495,35,9595.255
2524,219.96464022622024,245.70920308736655,0.48,40,9569.96
2525,219.967772486006,245.17831687743848,0.525,41,9557.26
2526,220.0099296244229,245.19554116175726,0.535,38,9541.025
2527,219.96697901182287,244.1940110371663,0.46,35,9576.495
2528,219.95385422464588,244.97721125529364,0.52,37,9574.74
2529,219.93982248054812,245.32434224165402,0.575,45,9561.09
2530,219.94244647800076,244.44234656370602,0.545,39,9555.05
2531,219.99427837824751,244.8130390552374,0.525,33,9592.39
2532,219.96973622628346,245.53370250188388,0.525,40,9533.715
2533,219.94479761645482,245.2964200423314,0.465,37,9586.385
2534,219.94698411970307,244.85711580973404,0.53,44,9585.85
2535,219.94924188674068,244.77746456861496,0.535,36,9577.67
2536,219.93486665912636,244.53426694869995,0.5,36,9572.17
2537,219.94267881870488,245.34529809768384,0.475,32,9587.98
2538,219.9554755817443,244.95251409824078,0.515,38,9550.21
2539,219.93069571123092,244.6112815325077,0.515,42,9574.46
2540,219.94181470634044,244.5287081553386,0.505,40,9582.64
2541,219.91884049263112,245.14887404671083,0.545,40,9570.475
2542,219.92643562116885,244.74235279743488,0.49,37,9591.67
2543,219.95488987396337,244.94857434126047,0.495,33,9589.46
2544,219.9467586726064,244.7437193760505,0.555,44,9563.69
2545,219.9462214875305,244.6287968342121,0.475,37,9587.985
